"id","code","name"
"34072",8.000407e+12,"Trenta"
"34073",8.000411e+12,"Funghi porcini"
"34074",80004116,"Fellfit"
"34075",8.000413e+12,"Latte fresco"
"34076",8.000413e+12,"Lactis Latte Fresco Alta Qualità"
"34077",8.000413e+12,"Latte bergamasco"
"34078",8.000413e+12,"Latte"
"34079",8.000413e+12,"Latte fresco"
"34080",8.000413e+12,"Lactis"
"34081",8.000413e+12,"Latte intero"
"34082",8.000413e+12,"Lactis latte parzialmente scremato"
"34083",8.000413e+12,"Latte parzialmente scremato"
"34084",8.000413e+12,"latte scremato"
"34085",8.000413e+12,"Latte fresco"
"34086",8.000413e+12,"Yogurt intero"
"34087",8.000413e+12,"Yogurt magro bianco naturale"
"34088",8.000413e+12,"Mascarpone"
"34089",8.000413e+12,"Mozzarella"
"34090",8.000413e+12,"Besciamella"
"34091",8.000415e+12,"Torti blé complet"
"34092",8.000415e+12,"Nuovo Prealpi"
"34093",8.000415e+12,"Nuova Pizzottella leggera"
"34094",8.000415e+12,"Burro prealpi"
"34095",8.000415e+12,"Mozzarella pizzottella"
"34096",8.000415e+12,"Nuova pizzottella"
"34097",8.000415e+12,"burro"
"34098",8.000415e+12,"Burro Chiarificato"
"34099",8.000415e+12,"Burro choarificato"
"34100",8.000415e+12,"Burro prealpi"
"34101",8.000415e+12,"Dinki light"
"34102",8.000415e+12,"Groviera prealpi"
"34103",8.000415e+12,"Free"
"34104",8.000415e+12,"Burro"
"34105",8.000415e+12,"La bianca"
"34106",8.000415e+12,"Burro Nuovo Prealpi"
"34107",8.000415e+12,"Dinki"
"34108",8.000415e+12,"Burro chiarificato"
"34109",8.000415e+12,"Burrini"
"34110",8.000415e+12,"PizzaX"
"34111",8.000415e+12,"Pizzottella"
"34112",8.000415e+12,"Scamorzella"
"34113",8.000415e+12,"Prealpi"
"34114",8.000415e+12,"Mozzarella per pizza"
"34115",8.000415e+12,"Fogliettine DINKI"
"34116",8.000415e+12,"fogliette dinki"
"34117",8.000415e+12,"Fogliette Dinki"
"34118",8.000415e+12,"Filatino"
"34119",8.000417e+12,"Farina di cocco"
"34120",8.000417e+12,"Uva secca jumbo"
"34121",8.000417e+12,"Pistacchio tostato e salato"
"34122",8.000417e+12,"Voglia di... mais tostato e salato"
"34123",8.000417e+12,"Piatacchio salato e tostato"
"34124",8.000417e+12,"Mix & Fun"
"34125",8.000417e+12,"Zenzero disidratato"
"34126",8.000417e+12,"Mango disidratato"
"34127",8.000417e+12,"Papaya"
"34128",8.000417e+12,"Cocco disidratato"
"34129",8.000417e+12,"Boglia di ANANAS DISIDRATATO"
"34130",8.000417e+12,"Voglia di...Melange esotico"
"34131",8.000417e+12,"Datteri medjoul"
"34132",8.000417e+12,"Voglia di fichi secchi"
"34133",8.000417e+12,"Banana essiccata"
"34134",8.000417e+12,"Mandorle sgusciate"
"34135",8.000417e+12,"Mandorle pelate"
"34136",8.000417e+12,"Noci sgusciate"
"34137",8.000417e+12,"Nocciole sgusciate e tostate"
"34138",8.000417e+12,"Pistacchio tostato salato"
"34139",8.000417e+12,"Albicocche secche"
"34140",8.000417e+12,"studentfruit"
"34141",8.000417e+12,"Banana chips"
"34142",8.000417e+12,"Cocco disidratato"
"34143",8.000417e+12,"Kiwi disidratato"
"34144",8.000417e+12,"Mango disidratato"
"34145",8.000417e+12,"Melange Esotico"
"34146",8.000417e+12,"PERE DISIDRATE"
"34147",8.000417e+12,"Pomelo disidratato"
"34148",8.000417e+12,"Zenzero disidratato"
"34149",8.000417e+12,"Voglia di...."
"34150",8.000417e+12,"Lime disidratato"
"34151",8.000417e+12,"Voglia di … mix frutti rossi"
"34152",8.000417e+12,"Banana chips"
"34153",8.000417e+12,"Anacardio crudo"
"34154",8.000417e+12,"Pistacchio tostato e salato"
"34155",8.000417e+12,"STUDENTFRUIT"
"34156",8.00042e+12,"Vino spumante"
"34157",8.00042e+12,"Blanc De Blancs"
"34158",8.000424e+12,"Latte Maremma"
"34159",8.000424e+12,"Latte intero"
"34160",8.000424e+12,"Latte maremma"
"34161",8.000424e+12,"Latte"
"34162",8.000424e+12,"Latte intero UHT"
"34163",8.000424e+12,"Latte parzialmente scremato"
"34164",8.000424e+12,"Panna Fresca"
"34165",8.000424e+12,"Panna fresca"
"34166",8.000424e+12,"Burro"
"34167",8.000424e+12,"Burro"
"34168",8.000424e+12,"Mozzarella"
"34169",8.000424e+12,"Latte Maremma"
"34170",8.000424e+12,"Latte"
"34171",8.000424e+12,"Latte intero fresco"
"34172",8.000424e+12,"Latte"
"34173",8.000424e+12,"Latte fresco intero"
"34174",8.000424e+12,"Latte intero"
"34175",8.000424e+12,"Latte parzialmente scremato"
"34176",8.000424e+12,"Latte parzialmente scremato senza lattosio"
"34177",8.000424e+12,"Latte parzialmente scremato"
"34178",8.000424e+12,"Latte Intero"
"34179",8.000424e+12,"HUT a lunga conservazione Intero"
"34180",8.000424e+12,"Latte UHT parzialmente scremato"
"34181",8.000424e+12,"Latte maremma"
"34182",8.000424e+12,"Panna spray"
"34183",8.000424e+12,"Latte Maremma al Cacao"
"34184",8.000424e+12,"Bevanda vegetale di soia"
"34185",8.000424e+12,"Yogurt intero naturale"
"34186",8.000424e+12,"Yogurt"
"34187",8.000424e+12,"Yogurt intero albicocca"
"34188",8.000424e+12,"Yogurt"
"34189",8.000424e+12,"Yogurt intero alla fragola"
"34190",8.000424e+12,"yougurt"
"34191",8.000424e+12,"Yogurt MAGRO naturale"
"34192",8.000424e+12,"yogurt da bere"
"34193",8.000424e+12,"Natura yogurt alla fragola"
"34194",8.000424e+12,"Natura"
"34195",8.000424e+12,"Mozzarella"
"34196",8.000424e+12,"Mozzarella di Bufala"
"34197",8.000424e+12,"Mozzarelle ciliegine"
"34198",8.000424e+12,"Biscotti al latte con gocce di cioccolato e cacao"
"34199",8.000424e+12,"Biscotti Latte Maremma"
"34200",8.000424e+12,"Biscotti con yogurt e latte"
"34201",8.000424e+12,"Stracchino"
"34202",8.000424e+12,"Ricotta"
"34203",8.000424e+12,"Ricotta"
"34204",8.000424e+12,"Ricotta"
"34205",8.000424e+12,"Gran Maremma Formaggio duro da tavola"
"34206",8.000424e+12,"Gran maremma"
"34207",8.000426e+12,"Frittelle con alghe"
"34208",8.000426e+12,"Supplì di riso"
"34209",8.000426e+12,"Fiori di zucca ripieni e pastellati"
"34210",8.000426e+12,"Tortora"
"34211",8.000426e+12,"Arancini di Riso"
"34212",8.000426e+12,"Crocchè Napoletano"
"34213",8.000426e+12,"Frittatine di pasta"
"34214",8.000427e+12,"Salame Ungherese"
"34215",8.000427e+12,"Salame nostrano"
"34216",8.000427e+12,"Salame Milano"
"34217",8.000427e+12,"Cotechino"
"34218",8.000427e+12,"Zampone"
"34219",8.000427e+12,"Spalla cotta"
"34220",8.000427e+12,"Prosciutto crudo stagionato"
"34221",8.000427e+12,"Salame Nostrano Senz’Aglio"
"34222",8.000427e+12,"Salame nostrano Brugnolo"
"34223",8.000428e+12,"Moscato"
"34224",8.000428e+12,"Dolcetto D’alba"
"34225",8.000428e+12,"Plaisir noir"
"34226",8.000428e+12,"Spritz aperitivo"
"34227",8.000428e+12,"Vermouth di torino bianco"
"34228",8.000428e+12,"Brandy"
"34229",8.000428e+12,"Bevanda aromatizzata a base di vino"
"34230",8.000428e+12,"Prosecco"
"34231",8.000428e+12,"Hugo"
"34232",8.000428e+12,"Aperitivo Spritz"
"34233",8.000428e+12,"Vino"
"34234",8.000428e+12,"Barolo"
"34235",8.000428e+12,"SPRITZ"
"34236",8.000428e+12,"Spritz Aperitivo"
"34237",8.000429e+12,"Caffè"
"34238",8.000429e+12,"Caffe’"
"34239",8.00043e+12,"Ricottine fresche"
"34240",8.00043e+12,"Certosino crescenza italiana"
"34241",8.00043e+12,"Certosa Crescenza la leggera"
"34242",8.00043e+12,"Certosino crescenza italiana"
"34243",8.00043e+12,"Invernizzina"
"34244",8.00043e+12,"Stracchino"
"34245",8.00043e+12,"Stracchino"
"34246",8.00043e+12,"Certosa"
"34247",8.00043e+12,"Invernizzina"
"34248",8.00043e+12,"Stracchino cremoso"
"34249",8.00043e+12,"Certosa"
"34250",8.00043e+12,"Quartirolo Lombardo DOP"
"34251",8.00043e+12,"Mozzarella"
"34252",8.00043e+12,"Galbanino"
"34253",8.00043e+12,"Provola affumicata"
"34254",8.00043e+12,"Galbanino fette formaggio dolce"
"34255",8.00043e+12,"Galbanino senza lattosio"
"34256",8.00043e+12,"Galbanino fette affumicate"
"34257",8.00043e+12,"Galbanino"
"34258",8.00043e+12,"L'affumicato"
"34259",8.00043e+12,"Galbanone fette"
"34260",8.00043e+12,"Galbanone"
"34261",8.00043e+12,"Galbanino l’originale"
"34262",8.00043e+12,"Galbanino"
"34263",8.00043e+12,"Galbanino"
"34264",8.00043e+12,"Mozzarella Vallelata"
"34265",8.00043e+12,"Mozzarella - Santa Lucia"
"34266",8.00043e+12,"Mozzarella"
"34267",8.00043e+12,"mozzarella"
"34268",8.00043e+12,"Santa lucia Light"
"34269",8.00043e+12,"Vallelata - Mozzarella di Bufala Campana DOP"
"34270",8.00043e+12,"Mozzarella Santa Lucia"
"34271",8.00043e+12,"mozzarella"
"34272",8.00043e+12,"Fior di Latte"
"34273",8.00043e+12,"Mozzarella fiordilatte"
"34274",8.00043e+12,"Mozzarella senza lattosio"
"34275",8.00043e+12,"Santa Lucia mozzarella"
"34276",8.00043e+12,"Mozzarella cubetti"
"34277",8.00043e+12,"8 bocconcini di mozzarella fresca"
"34278",8.00043e+12,"Mozzarella di bufala campana D.O.P."
"34279",8.00043e+12,"Santa Lucia Mozzarella Light Tris"
"34280",8.00043e+12,"Santa lucia"
"34281",8.00043e+12,"Mozzarella"
"34282",8.00043e+12,"Mozarì Invernizzi"
"34283",8.00043e+12,"Mozzarella Julienne senza lattosio"
"34284",8.00043e+12,"Fette di mozzarella"
"34285",8.00043e+12,"Mozzarella per pizza"
"34286",8.00043e+12,"Burrata"
"34287",8.00043e+12,"Mozzarella fiordilatte"
"34288",8.00043e+12,"Mozzarella"
"34289",8.00043e+12,"Mozzarella fior di latte"
"34290",8.00043e+12,"Mozzarella"
"34291",8.00043e+12,"bufalina"
"34292",8.00043e+12,"Mozzarella"
"34293",8.00043e+12,"Santa Lucia scamorza"
"34294",8.00043e+12,"Scamorza"
"34295",8.00043e+12,"Mozzarella pizzaiola"
"34296",8.00043e+12,"Fior di latte"
"34297",8.00043e+12,"Mozzarella di bufala"
"34298",8.00043e+12,"Mozzarella senza lattosio"
"34299",8.00043e+12,"Mozzarella fior di latte Vallelata"
"34300",8.00043e+12,"Mozzarella di bufala"
"34301",8.00043e+12,"Mozzarella pizza perfetta"
"34302",8.00043e+12,"Ciliegine di mozzarella"
"34303",8.00043e+12,"Mozzarella fiordilatte"
"34304",8.00043e+12,"Vallelata Fior di Latte"
"34305",8.00043e+12,"Mozzarella Santa Lucia"
"34306",8.00043e+12,"Vallelata treccia fior di latte"
"34307",8.00043e+12,"Mozzarella di bufala campana dop"
"34308",8.00043e+12,"Mozzarella"
"34309",8.00043e+12,"MOZZARELLA SANTA LUCIA DI LATTE DI BUFALA"
"34310",8.00043e+12,"Santa Lucia Protein"
"34311",8.00043e+12,"Cademartori"
"34312",8.00043e+12,"Burrata Vallelata"
"34313",8.00043e+12,"Formaggio fresco spalmabile"
"34314",8.00043e+12,"Latticino spalmabile"
"34315",8.00043e+12,"Robiola fresca"
"34316",8.00043e+12,"Santa Lucia"
"34317",8.00043e+12,"Fiorello"
"34318",8.00043e+12,"Mascarpone"
"34319",8.00043e+12,"Mascarpone  piatti cremosi santa lucia"
"34320",8.00043e+12,"Mascarpone senza lattosio Galbani Santa Lucia"
"34321",8.00043e+12,"Yogurt"
"34322",8.00043e+12,"Yogurt bianco magro"
"34323",8.00043e+12,"Yogurt"
"34324",8.00043e+12,"Yogurt"
"34325",8.00043e+12,"Yogurt all'albicocca"
"34326",8.00043e+12,"Yogurt"
"34327",8.00043e+12,"Ricotta fresca"
"34328",8.00043e+12,"Crema Dolce alla Ricotta"
"34329",8.00043e+12,"Ricotta"
"34330",8.00043e+12,"Ricotta fresca"
"34331",8.00043e+12,"Ricottina senza Lattosio"
"34332",8.00043e+12,"Ricottina"
"34333",8.00043e+12,"cuor di ricotta"
"34334",8.00043e+12,"Ricotta senza lattosio"
"34335",8.00043e+12,"Ricotta tradizionale in cestello"
"34336",8.00043e+12,"Ricotta in cestello"
"34337",8.00043e+12,"Ricotta fresca"
"34338",8.00043e+12,"Ricotta spalmabile"
"34339",8.00043e+12,"Ricotta proteica"
"34340",8.00043e+12,"Nuvola Spalmabile fresco alla Ricotta"
"34341",8.00043e+12,"ricotta"
"34342",8.00043e+12,"Ricottine fresche nostrane"
"34343",8.00043e+12,"galbi"
"34344",8.00043e+12,"Crema belpaese"
"34345",8.00043e+12,"Galbanino fior di fette"
"34346",8.00043e+12,"Burro classico professionale"
"34347",8.00043e+12,"Burro classico - Santa Lucia"
"34348",8.00043e+12,"Grana padano"
"34349",8.00043e+12,"Parmigiano Reggiano"
"34350",8.00043e+12,"Galvani cascina bianca. Formaggio stagionato a pasta dura"
"34351",8.00043e+12,"Grangusto Formaggio stagionato"
"34352",8.00043e+12,"Tortellini Ricotta e Spinaci ~ Galbani"
"34353",8.00043e+12,"Tortellini"
"34354",8.00043e+12,"Tortellini alla carne"
"34355",8.00043e+12,"Lasagne fresche all'uovo"
"34356",8.00043e+12,"Gnocchi di patate"
"34357",8.00043e+12,"Ricotta"
"34358",8.00043e+12,"Cheddar"
"34359",8.00043e+12,"Latte intero"
"34360",8.00043e+12,"Latte di capra"
"34361",8.00043e+12,"Certosa light"
"34362",8.00043e+12,"Galbanino light"
"34363",8.00043e+12,"Panna da cucina"
"34364",8.00043e+12,"Classic Greek Feta"
"34365",8.00043e+12,"Cubotti cremosi"
"34366",8.000431e+12,"Cotechino"
"34367",8.000431e+12,"Strutto"
"34368",8.000431e+12,"Wurstel pollo e tacchino"
"34369",8.000431e+12,"Galbanetto"
"34370",8.000431e+12,"Galbanetto Napoli"
"34371",8.000431e+12,"Galbanetto"
"34372",8.000431e+12,"Galbanetto Salsiccia Stagionata Piccante"
"34373",8.000431e+12,"Galbanetto mini"
"34374",8.000431e+12,"pancetta magretta"
"34375",8.000431e+12,"Prosciutto cotto"
"34376",8.000431e+12,"Salame a fette Galbanetto"
"34377",8.000431e+12,"Pancetta dolce"
"34378",8.000431e+12,"Pancetta affumicata Galbani Cubetti"
"34379",8.000431e+12,"Arrosto di tacchino"
"34380",8.000431e+12,"Mix perfetto"
"34381",8.000431e+12,"Galbanetto"
"34382",8.000431e+12,"Galbanetto"
"34383",8.000431e+12,"Salame Galbanetto a fette"
"34384",8.000431e+12,"Fetta Golosa"
"34385",8.000431e+12,"Mortadella"
"34386",8.000431e+12,"Salame Napoli"
"34387",8.000431e+12,"Galbani"
"34388",8.000431e+12,"Hamburger di scottona"
"34389",8.000431e+12,"Amemí"
"34390",8.000431e+12,"Treccia di mozzarella"
"34391",8.000431e+12,"Bresaola"
"34392",8.000432e+12,"Farina di grano tenero Manitoba"
"34393",8.000432e+12,"Farina di grano tenero tipo 00"
"34394",8.000432e+12,"Farina di mais per polenta fine"
"34395",8.000432e+12,"Semola di grano duro fine"
"34396",8.000432e+12,"Pizzocheri della Valtellina I.G.P."
"34397",8.000432e+12,"Orzo perlato Tamanini"
"34398",8.000432e+12,"Polenta 5 minuti"
"34399",8.000435e+12,"Noci"
"34400",8.000437e+12,"prosciutto cotto"
"34401",8.000437e+12,"Prosciutto cotto scelto"
"34402",8.000437e+12,"Prosciutto Cotto"
"34403",8.000438e+12,"Miele di acacia"
"34404",8.000438e+12,"Yogurt bianco"
"34405",8.000438e+12,"Miele di agrumi"
"34406",8.000438e+12,"Miele di agrumi Comaro"
"34407",8.000438e+12,"Miele millefiori arco alpino"
"34408",8.000438e+12,"Miele millefiori"
"34409",8.000438e+12,"Miele di tiglio"
"34410",8.000438e+12,"Miele di acacia"
"34411",8.000438e+12,"Miele di Acero"
"34412",8.000438e+12,"Miele di Lavanda"
"34413",8.000438e+12,"Miele millefiori"
"34414",8.000438e+12,"Miele di acacia"
"34415",8.000438e+12,"Miele di Acacia"
"34416",8.000438e+12,"Miele Millefiori"
"34417",8.000438e+12,"Miele millefiori"
"34418",8.000438e+12,"Cre-mi-nò"
"34419",8.000438e+12,"Gubanotto"
"34420",8.000438e+12,"Miele millefiori"
"34421",8.000438e+12,"Miele millefiori e cannella"
"34422",8.000438e+12,"Miele di acacia e zenzero"
"34423",8.000438e+12,"Miele millefiori"
"34424",8.000438e+12,"mille fiori e curcuma"
"34425",8.000438e+12,"Miele di Acacia e Spirulina"
"34426",8.000438e+12,"Miele millefiori"
"34427",8.000438e+12,"Miele millefiori comaro"
"34428",8.000439e+12,"Le Radici"
"34429",8.000439e+12,"Polenta istantanea"
"34430",8.000439e+12,"Le radici farina integrale"
"34431",8.000439e+12,"Polenta istantanea bianca"
"34432",8.000439e+12,"Farina di Mais"
"34433",8.000439e+12,"Manitoba"
"34434",8.000439e+12,"Polenta classica bramata bianca"
"34435",8.000439e+12,"Polenta classica"
"34436",8.000439e+12,"Farina di mais per polenta istantanea"
"34437",8.000439e+12,"Farina di ceci"
"34438",8.000439e+12,"Cous cous"
"34439",8.000439e+12,"Farina di mais"
"34440",8.000439e+12,"Farina Kamut Bio"
"34441",8.000439e+12,"Farina istantanea"
"34442",8.000439e+12,"Farina"
"34443",8.000439e+12,"Farina di riso"
"34444",8.000439e+12,"Farina di riso Venere integrale"
"34445",8.000439e+12,"farina di riso integrale bio"
"34446",8.000439e+12,"Farina di teff bianco"
"34447",8.000439e+12,"Farina di mais"
"34448",8.000439e+12,"Farina di lenticchie rosse cotte a vapore"
"34449",8.000439e+12,"Farina di sorgo bio"
"34450",8.000439e+12,"Farina di mais giallo finissima"
"34451",8.000439e+12,"Farina di riso bianco"
"34452",8.000439e+12,"MASAREPA"
"34453",8.000439e+12,"Mix pro chef"
"34454",8.000439e+12,"Farina di zucca"
"34455",8.000439e+12,"Polenta Integra"
"34456",8.000439e+12,"Polenta"
"34457",8.000439e+12,"Polenta istantanea con lenticchie rosse"
"34458",8.000439e+12,"Polenta ai legumi"
"34459",8.000439e+12,"Polenta istantanea"
"34460",8.00044e+12,"Taralli scaldati"
"34461",8.00044e+12,"Vodka"
"34462",8.00044e+12,"Vodka al Melone"
"34463",8.00044e+12,"Sambuca"
"34464",8.00044e+12,"Triple sec liquore"
"34465",8.00044e+12,"Radis"
"34466",8.00044e+12,"Grappa invecchiata"
"34467",8.00044e+12,"Maraschino"
"34468",8.00044e+12,"Grappa"
"34469",8.00044e+12,"Grappa riserva"
"34470",8.00044e+12,"Vodka lampone e cocco"
"34471",8.000441e+12,"Fudge brownie m&m"
"34472",8.000441e+12,"Tris di verdure"
"34473",8.000441e+12,"Fave surgelate Orto Maremma"
"34474",8.000441e+12,"Minestrone di verdure"
"34475",8.000441e+12,"Carciofi con gambo congelati"
"34476",8.000441e+12,"Verdi gusti"
"34477",8.000441e+12,"Tris di cavoli e sapore"
"34478",8.000441e+12,"Verdi gusti"
"34479",8.000441e+12,"iced broccoli"
"34480",8.000442e+12,"Carciofi"
"34481",8.000442e+12,"Cime di rapa surgelate"
"34482",8.000442e+12,"Minestrone surgelato"
"34483",8.000448e+12,"Capperi biologici"
"34484",8.000448e+12,"Romaneschi"
"34485",8.000448e+12,"Carciofini Tagliati"
"34486",8.000448e+12,"Melanzane e Ceci"
"34487",8.000448e+12,"Zucca e ceci"
"34488",8.000448e+12,"Funghi e gagioli"
"34489",8.000448e+12,"Funghetti trifolati"
"34490",8.000448e+12,"Pomodoro essicati"
"34491",8.000448e+12,"Melanzane Saporite"
"34492",8.000448e+12,"Cipolle"
"34493",8.000448e+12,"Carciorè"
"34494",8.000448e+12,"Carciofini alla brace"
"34495",8.000448e+12,"Melanzane alla brace"
"34496",8.000448e+12,"Pomodori alla brace"
"34497",8.000448e+12,"Insalatina di verdure"
"34498",8.000448e+12,"Carcioré"
"34499",8.000449e+12,"Carciofini Italia Biologici"
"34500",8.000449e+12,"Pomodori essiccati biologici"
"34501",8.000449e+12,"Carciofi Arrostiti"
"34502",8.000453e+12,"Limoncello"
"34503",8.000454e+12,"Crema ai frutti di bosco"
"34504",8.000454e+12,"Fragolino"
"34505",8.000454e+12,"CREMA PUSTACCHIO"
"34506",8.000454e+12,"Liquore crema alla nocciola"
"34507",8.000454e+12,"Crema al cocco"
"34508",8.000454e+12,"Sambuca"
"34509",8.000454e+12,"Preparato per dolci"
"34510",8.000454e+12,"Farina per polenta taragna filippini"
"34511",8.000454e+12,"Farina per polenta taragna"
"34512",8.000454e+12,"PIZZOCCHERI DELLA VALTELLINA I.G.P."
"34513",8.000454e+12,"Fidelin con grano saraceno"
"34514",8.000454e+12,"Pizzoccheri"
"34515",8.000454e+12,"Preparato per Sciatt"
"34516",8.000454e+12,"Lievito madre essiccato"
"34517",8.000454e+12,"Lievito di pasta madre"
"34518",8.000454e+12,"Farina di mais bramata"
"34519",8.000454e+12,"Gomma di Xantano"
"34520",8.000454e+12,"farina di grano saraceno"
"34521",8.000454e+12,"Grano Saraceno Decorticato"
"34522",8.000454e+12,"Muesli di frutta"
"34523",8.000454e+12,"Farina di grano saraceno"
"34524",8.000454e+12,"Fiocchi di avena"
"34525",8.000454e+12,"Farina taragna bio"
"34526",8.000454e+12,"Polenta gialla"
"34527",8.000454e+12,"Pizzocchieri della Valtellina I.G.P"
"34528",8.000454e+12,"Gnocchetti con grano saraceno"
"34529",8.000454e+12,"Farina di grano saraceno"
"34530",8.000454e+12,"Riso soffiato"
"34531",8.000454e+12,"Crusca tostata"
"34532",8.000454e+12,"Corn flakes"
"34533",8.000454e+12,"Farina per polenta"
"34534",8.000454e+12,"Pizzoccheri Della Valtellina"
"34535",8.000454e+12,"Farina per polenta taragna istantanea"
"34536",8.000454e+12,"Farina per polenta taragna"
"34537",8.000454e+12,"Farina per polenta gialla istantanea"
"34538",8.000454e+12,"Farina si mais bramata"
"34539",8.000454e+12,"Pizzoccheri della Valtellina"
"34540",8.000454e+12,"Fidelin con grano saraceno"
"34541",8.000454e+12,"pizzocheri"
"34542",8.000454e+12,"Orzo perlato"
"34543",8.000454e+12,"Preparato per zuppa valtellina"
"34544",8.000454e+12,"Farina di Grano Saraceno"
"34545",8.000454e+12,"Farina bianca polenta istantanea"
"34546",8.000454e+12,"Farina bianca istantanea per polenta"
"34547",8.000454e+12,"Polenta del contadino"
"34548",8.000454e+12,"Polenta del contadino"
"34549",8.000454e+12,"Impanatura di mais"
"34550",8.000454e+12,"Gnocchetti di grano saraceno"
"34551",8.000454e+12,"Farina per polenta taragna"
"34552",8.000454e+12,"Farina precotta per Polenta Taragna Istantanea"
"34553",8.000454e+12,"Gnocchetti con grano saraceno"
"34554",8.000454e+12,"Farina di Miglio Bruno integrale"
"34555",8.000454e+12,"Farina di quinoa"
"34556",8.000454e+12,"Farina di amaranto integrale"
"34557",8.000454e+12,"Farina di riso integrale"
"34558",8.000454e+12,"Farina di teff integrale"
"34559",8.000454e+12,"Grano saraceno decorticato"
"34560",8.000454e+12,"Teff"
"34561",8.000454e+12,"Sorgo decorticato"
"34562",8.000454e+12,"Farina di riso impalpabile"
"34563",8.000455e+12,"Cous cous 100% Grano saraceno"
"34564",8.000455e+12,"Cous Cous Mais e Riso"
"34565",8.000455e+12,"Cous cous 4 legumi"
"34566",8.000455e+12,"Cous Cous 100% grano saraceno"
"34567",8.000455e+12,"Cous cous grano saraceno"
"34568",8.000455e+12,"Cous Couus mais e riso"
"34569",8.000455e+12,"Cous Cous"
"34570",8.000455e+12,"COUS COUS  4 Legumi"
"34571",8.000455e+12,"Farina grano saracino"
"34572",8.000455e+12,"Farina di riso"
"34573",8.000455e+12,"Farina di quinoa senza glutine"
"34574",8.000455e+12,"Farina di amaranto integrale senza glutine"
